x,y,id,crispr_class,crispr_type,crispr_subtype,operon_size,database
17.504435,-10.51127,16315,1.0,I,I-E,12.0,benchmark
17.499296,-10.527043,16316,1.0,I,I-E,12.0,benchmark
17.501947,-10.506848,16317,1.0,I,I-E,12.0,benchmark
17.502192,-10.507193,16318,1.0,I,I-E,12.0,benchmark
17.5098,-10.513317,16319,1.0,I,I-E,12.0,benchmark
17.501348,-10.528741,16320,1.0,I,I-E,12.0,benchmark
17.504263,-10.510214,16321,1.0,I,I-E,12.0,benchmark
17.534342,-10.5403385,16322,1.0,I,I-E,12.0,benchmark
17.530296,-10.5358095,16323,1.0,I,I-E,12.0,benchmark
17.495527,-10.530385,16324,1.0,I,I-E,12.0,benchmark
17.51593,-10.444465,16325,1.0,I,I-E,12.0,benchmark
2.85838,12.718203,16326,1.0,IV,IV-B,7.0,benchmark
5.9288173,11.531406,16327,1.0,I,I-F,6.0,benchmark
13.754854,12.165531,16328,1.0,I,I-E,10.0,benchmark
9.508247,20.87831,16329,2.0,II,II-A,6.0,benchmark
2.6837802,6.7983975,16330,1.0,I,I-E,12.0,flsh
-3.14372,11.712649,16331,1.0,I,I-F,6.0,flsh
21.363018,3.1747088,16332,1.0,I,I-E,8.0,benchmark
6.124594,11.600637,16333,1.0,IV,IV-A3,6.0,benchmark
6.891086,11.04995,16334,2.0,II,II-D,1.0,benchmark
-2.1495461,7.311042,16335,1.0,I,I-C,3.0,benchmark
11.881239,15.6247225,16336,1.0,I,I-C,7.0,benchmark
9.885067,15.549589,16337,1.0,I,I-C,8.0,benchmark
9.783378,15.725628,16338,1.0,I,I-C,7.0,benchmark
11.727873,15.690074,16339,1.0,I,I-C,7.0,benchmark
9.753138,15.861657,16340,1.0,I,I-C,7.0,benchmark
9.745338,15.6239,16341,1.0,I,I-C,7.0,benchmark
11.753877,15.712205,16342,1.0,I,I-C,7.0,benchmark
6.10119,0.53133255,16343,1.0,I,I-E,14.0,flsh
9.93759,8.94938,16344,1.0,III,III-A,4.0,flsh
0.87374115,2.8397872,16345,2.0,II,II-A,4.0,benchmark
7.0075397,10.95727,16346,2.0,II,II-D,1.0,benchmark
13.719072,12.151044,16347,1.0,I,I-E,9.0,benchmark
13.755512,12.168832,16348,1.0,I,I-E,9.0,benchmark
-5.6981244,26.680174,16349,1.0,I,I-E,9.0,benchmark
5.404827,27.225912,16350,1.0,I,I-E,11.0,benchmark
14.009171,7.9839797,16351,1.0,III,III-B,9.0,benchmark
0.54306597,18.515226,16352,1.0,I,I-D,10.0,benchmark
-1.8736279,1.3202404,16353,1.0,I,I-G,8.0,benchmark
12.322466,7.555651,16354,1.0,III,III-B,11.0,benchmark
3.3753183,14.189525,16355,1.0,I,I-G,7.0,benchmark
3.7593794,11.973042,16356,1.0,I,I-E,8.0,benchmark
-0.40794364,13.457224,16357,1.0,I,I-E,5.0,benchmark
-1.5071013,11.378975,16358,1.0,I,I-E,13.0,flsh
26.117336,7.6626644,16359,1.0,I,I-E,11.0,benchmark
7.5716095,0.26721856,16360,1.0,I,I-E,12.0,benchmark
5.8786993,10.099897,16361,2.0,II,II-D,3.0,flsh
6.4660945,8.922163,16362,2.0,II,II-D,1.0,flsh
19.505594,6.633016,16363,2.0,II,II-D,1.0,benchmark
6.499656,8.708488,16364,2.0,II,II-D,1.0,benchmark
3.7211006,9.572351,16365,2.0,V,V-K,1.0,benchmark
19.47425,6.608044,16366,2.0,II,II-D,1.0,benchmark
6.029894,10.438111,16367,2.0,II,II-D,4.0,benchmark
19.641182,6.9011493,16368,2.0,II,II-D,1.0,benchmark
10.518524,7.0678644,16369,1.0,III,III-B,10.0,benchmark
-7.7342305,16.74165,16370,2.0,II,II-D,1.0,benchmark
-7.734301,16.741634,16371,2.0,II,II-D,1.0,benchmark
-7.734429,16.741596,16372,2.0,II,II-D,1.0,benchmark
