x,y,id,crispr_class,crispr_type,crispr_subtype,operon_size,database
2.3934162,13.507837,4622,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh
15.472625,7.562127,4623,1.0,I,I-A,8.0,flsh
15.4729805,7.560608,4624,1.0,I,I-A,8.0,flsh
15.136924,7.6845713,4625,1.0,I,I-A,10.0,flsh
2.7193003,13.487148,4626,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh
6.8237805,7.554851,4627,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,20.0,flsh
15.464464,7.5247755,4628,1.0,I,I-A,7.0,flsh
15.44937,7.541177,4629,1.0,I,I-A,7.0,flsh
11.545459,11.543835,4630,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh
14.789029,7.46031,4631,1.0,I,I-A,6.0,flsh
14.7688675,7.4392962,4632,1.0,I,I-A,6.0,flsh
14.814467,7.4564185,4633,1.0,I,I-A,6.0,flsh
3.3336155,-1.8406721,4634,1.0,I,I-A,4.0,flsh
14.900788,7.512256,4635,1.0,I,I-A,10.0,flsh
16.78009,12.48665,4636,1.0,III,III-B,4.0,flsh
-3.5704312,6.3184457,4637,1.0,III,III-B,6.0,flsh
15.370903,7.4914837,4638,1.0,I,I-A,5.0,flsh
15.298583,7.8016047,4639,1.0,I,I-A,13.0,flsh
2.4164407,12.223271,4640,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh
15.2997465,7.801513,4641,1.0,I,I-A,13.0,flsh
2.454437,12.213573,4642,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh
18.356451,12.05943,4643,1.0,III,III-B,4.0,flsh
2.8003538,12.169534,4644,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh
7.71332,7.870112,4645,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6.0,flsh
11.523569,11.510065,4646,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6.0,flsh
13.299097,6.0407104,4647,1.0,I,I-D,10.0,flsh
11.18987,11.538359,4648,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh
17.03072,12.312409,4649,1.0,III,III-B,3.0,flsh
5.5491695,9.4056,4650,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,15.0,flsh
3.2734935,12.765905,4651,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,18.0,flsh
3.2622917,12.840051,4652,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,18.0,flsh
3.2792492,12.795358,4653,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,18.0,flsh
19.013273,11.285051,4654,1.0,III,III-B,8.0,flsh
19.019512,11.283347,4655,1.0,III,III-B,8.0,flsh
15.615658,7.7324686,4656,1.0,I,I-A,12.0,flsh
18.876978,11.194761,4657,1.0,III,III-B,6.0,flsh
13.4390545,6.2374983,4658,1.0,I,I-D,10.0,flsh
15.261369,7.8181276,4659,1.0,I,I-A,10.0,flsh
13.475302,6.2203836,4660,1.0,I,I-D,8.0,flsh
15.611359,7.7199016,4661,1.0,I,I-A,11.0,flsh
18.682034,11.459117,4662,1.0,III,III-D,8.0,flsh
18.681913,11.432489,4663,1.0,III,III-D,8.0,flsh
16.682983,12.489392,4664,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh
17.055061,12.317299,4665,1.0,III,III-B,3.0,flsh
16.76545,12.415376,4666,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh
7.427697,6.953362,4667,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh
18.486658,11.7007475,4668,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6.0,flsh
1.8030267,10.11232,4669,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,27.0,flsh
14.391764,7.1178746,4670,1.0,I,I-A,4.0,flsh
5.9678397,9.657194,4671,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6.0,flsh
14.786044,7.4634795,4672,1.0,I,I-A,5.0,flsh
2.1085732,10.78992,4673,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,19.0,flsh
18.332409,11.511663,4674,1.0,III,III-D,10.0,flsh
18.975397,11.195827,4675,1.0,III,III-B,5.0,flsh
2.138645,12.75681,4676,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7.0,flsh
5.2353864,11.33031,4677,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh
1.8884712,11.140925,4678,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,43.0,flsh
2.6719174,9.68488,4679,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh
7.792518,10.807951,4680,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh
3.6331842,10.887026,4681,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh
13.726153,11.91373,4682,1.0,I,I-B,3.0,flsh
2.0650914,11.216308,4683,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,21.0,flsh
0.052999496,18.90724,4684,1.0,I,I-B,8.0,flsh
2.2643375,10.505099,4685,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,31.0,flsh
11.632111,11.517552,4686,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh
2.4599686,13.268086,4687,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh
2.8301725,11.1788225,4688,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7.0,flsh
2.1213217,9.708886,4689,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh
3.9001422,14.976209,4690,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh
16.690674,12.473601,4691,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh
2.8490562,13.742617,4692,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh
0.07756851,18.913225,4693,1.0,I,I-B,9.0,flsh
2.9025598,11.890864,4694,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh
7.5429025,11.247494,4695,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh
7.3877583,10.145933,4696,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9.0,flsh
2.5602605,11.044872,4697,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9.0,flsh
6.2352815,9.982154,4698,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh
6.662322,11.331764,4699,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7.0,flsh
4.982556,12.899419,4700,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh
2.4231462,10.827903,4701,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,18.0,flsh
3.736408,11.841016,4702,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh
4.035378,14.14721,4703,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh
5.17244,10.922806,4704,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh
6.768699,10.022053,4705,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,11.0,flsh
4.2906938,14.925024,4706,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh
0.9786423,1.085249,4707,1.0,I,I-E,8.0,flsh
1.7975701,9.573865,4708,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7.0,flsh
3.8308425,10.484125,4709,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7.0,flsh
2.8539433,11.13317,4710,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9.0,flsh
9.220663,2.2601957,4711,2.0,II,II-D,1.0,flsh
6.6574135,8.464302,4712,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,16.0,flsh
6.2951446,10.941609,4713,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh
6.810646,10.682764,4714,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh
6.483042,12.066913,4715,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh
17.650837,6.4957376,4716,1.0,I,I-C,7.0,flsh
7.4273553,7.308879,4717,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh
