x,y,id,crispr_class,crispr_type,crispr_subtype,operon_size,database
8.015951,3.5350184,1,1.0,I,I-G,4.0,flsh
0.42993224,2.1610594,2,1.0,III,III-A,13.0,flsh
7.233609,9.465505,3,1.0,I,I-F,5.0,flsh
7.6084247,10.010196,4,1.0,I,I-F,7.0,flsh
13.043964,-4.225872,5,2.0,II,II-D,1.0,flsh
0.45250845,0.92608315,6,1.0,III,III-B,4.0,flsh
10.177767,1.8105549,7,1.0,I,I-C,3.0,flsh
-3.0052338,-4.7302637,8,1.0,I,I-C,4.0,flsh
8.417106,-0.10323446,9,1.0,I,I-B,8.0,flsh
8.421287,-0.09561489,10,1.0,I,I-B,8.0,flsh
3.2038007,-3.8088126,11,2.0,II,II-A,4.0,flsh
2.803703,-3.791786,12,2.0,VI,VI-A,3.0,flsh
7.667953,-6.348896,13,2.0,II,II-A,4.0,flsh
3.6295216,-3.9400294,14,2.0,II,II-A,3.0,flsh
7.3199563,9.249979,15,1.0,I,I-F,6.0,flsh
1.8089917,-0.57931936,16,1.0,III,III-B,10.0,flsh
7.6574445,-6.338228,17,2.0,II,II-A,4.0,flsh
8.422433,-0.00372305,18,1.0,I,I-B,4.0,flsh
5.057386,6.8102956,19,1.0,I,I-E,6.0,flsh
-2.9955363,-4.7212315,20,1.0,I,I-C,5.0,flsh
11.629986,-0.86915463,21,1.0,I,I-C,11.0,flsh
-3.00057,-4.725193,22,1.0,I,I-C,4.0,flsh
1.1886839,-2.0322196,23,1.0,III,III-D,14.0,flsh
1.1874107,-2.02654,24,1.0,III,III-D,14.0,flsh
5.304195,6.8734083,25,1.0,I,I-E,5.0,flsh
10.432306,-1.7275223,26,1.0,I,I-C,11.0,flsh
4.8038836,6.090849,27,1.0,I,I-E,8.0,flsh
1.1828027,-1.2027347,28,1.0,III,III-D,8.0,flsh
13.040031,-1.0537325,29,1.0,I,I-C,8.0,flsh
1.17666,-1.2182426,30,1.0,III,III-D,8.0,flsh
10.64081,2.3131886,31,1.0,I,I-C,4.0,flsh
0.21534671,7.573305,32,2.0,VI,VI-D,3.0,flsh
2.335681,0.5449164,33,1.0,III,III-A,11.0,flsh
12.39813,9.620352,34,2.0,V,V-A,1.0,flsh
13.47299,-4.8210673,35,2.0,II,II-D,1.0,flsh
7.704568,-6.8657336,36,2.0,II,II-A,4.0,flsh
7.623416,-6.882069,37,2.0,II,II-A,4.0,flsh
2.8845997,1.3367612,38,1.0,III,III-A,6.0,flsh
1.5413189,-0.24486697,39,1.0,III,III-B,4.0,flsh
1.0575897,-1.3043736,40,1.0,III,III-D,13.0,flsh
8.134133,-6.9905157,41,2.0,II,II-A,4.0,flsh
11.602664,-0.6422805,42,1.0,I,I-C,6.0,flsh
14.514612,-5.0858817,43,2.0,II,II-D,1.0,flsh
17.352896,-3.0406811,44,2.0,V,V-A,4.0,flsh
12.884776,-4.608322,45,2.0,II,II-D,1.0,flsh
12.378437,9.651164,46,2.0,V,V-A,1.0,flsh
12.882425,-4.609884,47,2.0,II,II-D,1.0,flsh
12.378266,9.651673,48,2.0,V,V-A,1.0,flsh
8.055978,-6.6601195,49,2.0,II,II-A,7.0,flsh
14.5216465,-5.0823517,50,2.0,II,II-D,1.0,flsh
14.52191,-5.082246,51,2.0,II,II-D,1.0,flsh
11.643923,-0.8514323,52,1.0,I,I-C,7.0,flsh
-3.7830238,-5.2397084,53,1.0,I,I-C,3.0,flsh
1.8540646,1.2692351,54,1.0,III,III-A,7.0,flsh
1.8021871,1.2659596,55,1.0,III,III-A,7.0,flsh
6.833699,3.1647599,56,1.0,IV,IV-A2,3.0,flsh
12.623006,-0.76474166,57,1.0,I,I-C,7.0,flsh
-3.9267788,-5.384697,58,1.0,I,I-C,3.0,flsh
14.51315,-5.0832043,59,2.0,II,II-D,1.0,flsh
8.015935,0.93490714,60,1.0,I,I-B,6.0,flsh
4.0530095,6.1296306,61,1.0,I,I-E,4.0,flsh
3.5757651,-3.9392898,62,2.0,II,II-A,3.0,flsh
5.327999,7.711702,63,1.0,I,I-E,3.0,flsh
8.337832,4.0933385,64,1.0,I,I-C,3.0,flsh
9.521176,1.9148287,65,1.0,I,I-C,3.0,flsh
11.18341,-1.6959289,66,1.0,I,I-C,7.0,flsh
8.411531,-6.829337,67,2.0,II,II-A,4.0,flsh
1.9715128,0.9840318,68,1.0,III,III-A,9.0,flsh
11.589517,-0.47035733,69,1.0,I,I-C,9.0,flsh
9.453655,1.7783397,70,1.0,I,I-C,5.0,flsh
14.440079,-5.1047835,71,2.0,II,II-D,1.0,flsh
4.4167485,5.6899047,72,1.0,I,I-E,5.0,flsh
2.680655,2.063871,73,1.0,III,III-A,11.0,flsh
-3.7437692,-5.203497,74,1.0,I,I-C,3.0,flsh
1.3441482,-1.3952061,75,1.0,III,III-D,9.0,flsh
12.587607,-0.6818607,76,1.0,I,I-C,7.0,flsh
11.352091,1.6268092,77,1.0,I,I-C,6.0,flsh
2.2810955,1.4369448,78,1.0,III,III-A,3.0,flsh
-4.6560125,11.067404,79,1.0,I,I-E,10.0,flsh
12.769074,-5.938466,80,2.0,V,V-F1,1.0,flsh
11.123032,-1.8043047,81,1.0,I,I-C,7.0,flsh
-3.7538128,-5.2148523,82,1.0,I,I-C,3.0,flsh
4.4339414,5.6863627,83,1.0,I,I-E,4.0,flsh
4.429283,5.688484,84,1.0,I,I-E,4.0,flsh
4.4288945,5.6811876,85,1.0,I,I-E,4.0,flsh
14.37502,-5.151159,86,2.0,II,II-D,1.0,flsh
7.863588,-6.894212,87,2.0,II,II-A,4.0,flsh
10.938862,0.29527304,88,1.0,I,I-C,6.0,flsh
-3.004591,-4.72904,89,1.0,I,I-C,4.0,flsh
10.737755,0.69431424,90,1.0,I,I-C,4.0,flsh
14.302238,-5.2247906,91,2.0,II,II-D,1.0,flsh
14.333942,-5.204144,92,2.0,II,II-D,1.0,flsh
0.23691861,7.5609493,93,2.0,VI,VI-B1,3.0,flsh
2.7359025,-5.87591,94,2.0,II,II-A,4.0,flsh
3.2136996,1.9753337,95,1.0,III,III-A,8.0,flsh
11.542136,-1.7176846,96,1.0,I,I-C,7.0,flsh
9.9072075,-2.0594435,97,1.0,I,I-C,8.0,flsh
8.50601,-6.886957,98,2.0,II,II-A,4.0,flsh
14.325913,-5.1629815,99,2.0,II,II-D,1.0,flsh
12.55986,-5.6638293,100,2.0,V,V-F1,1.0,flsh
2.7978444,2.4200776,101,1.0,III,III-A,5.0,flsh
10.856768,0.37040505,102,1.0,I,I-C,5.0,flsh
1.8266249,-4.317141,103,2.0,II,II-A,4.0,flsh
2.0177,-4.326326,104,2.0,II,II-A,2.0,flsh
5.0727553,6.5119967,105,1.0,I,I-E,7.0,flsh
3.2929783,-3.858481,106,2.0,II,II-A,3.0,flsh
4.6747904,5.8470597,107,1.0,I,I-E,8.0,flsh
10.935888,0.51761734,108,1.0,I,I-C,3.0,flsh
11.105044,-1.3291669,109,1.0,I,I-C,7.0,flsh
2.6550472,0.8983213,110,1.0,III,III-A,5.0,flsh
12.962897,-0.14019334,111,1.0,I,I-C,7.0,flsh
12.341383,-1.0890435,112,1.0,I,I-C,7.0,flsh
2.903647,1.9216081,113,1.0,III,III-A,7.0,flsh
12.337481,-1.08958,114,1.0,I,I-C,7.0,flsh
13.243216,-0.3413147,115,1.0,I,I-C,7.0,flsh
6.8143835,3.248355,116,1.0,I,I-E,3.0,flsh
10.641303,2.4068227,117,1.0,I,I-C,7.0,flsh
6.2179484,6.5459337,118,1.0,I,I-E,9.0,flsh
12.748579,-5.9502077,119,2.0,V,V-F1,1.0,flsh
7.4471016,3.3331664,120,1.0,I,I-G,4.0,flsh
7.4483824,3.346597,121,1.0,I,I-G,4.0,flsh
7.4567685,3.3494754,122,1.0,I,I-G,4.0,flsh
12.779276,-5.984393,123,2.0,V,V-F1,1.0,flsh
12.758019,-5.9267516,124,2.0,V,V-F1,1.0,flsh
12.726406,-5.8907676,125,2.0,V,V-F1,1.0,flsh
6.551521,5.8385735,126,1.0,I,I-E,9.0,flsh
5.0361047,6.86265,127,1.0,I,I-E,4.0,flsh
6.4623947,5.298338,128,1.0,I,I-E,8.0,flsh
6.466281,5.2783275,129,1.0,I,I-E,8.0,flsh
12.757672,-5.9534893,130,2.0,V,V-F1,1.0,flsh
6.537148,5.8852906,131,1.0,I,I-E,8.0,flsh
6.7213335,5.924978,132,1.0,I,I-E,6.0,flsh
6.9460864,2.7966275,133,1.0,I,I-G,5.0,flsh
6.9514446,2.7812128,134,1.0,I,I-G,5.0,flsh
14.936535,2.5447474,135,1.0,I,I-E,11.0,flsh
12.797093,-6.0117435,136,2.0,V,V-F1,1.0,flsh
5.471744,6.5701923,137,1.0,I,I-E,5.0,flsh
5.4392257,6.5840693,138,1.0,I,I-E,5.0,flsh
6.928286,1.9710205,139,1.0,I,I-D,5.0,flsh
4.9314485,6.9397993,140,1.0,I,I-E,6.0,flsh
-0.14878236,1.2675256,141,1.0,III,III-B,13.0,flsh
12.722988,-5.9062977,142,2.0,V,V-F1,1.0,flsh
3.5836372,-3.9425747,143,2.0,II,II-A,3.0,flsh
6.915276,2.7483206,144,1.0,I,I-G,5.0,flsh
12.771622,-5.976714,145,2.0,V,V-F1,1.0,flsh
5.3411746,7.4011636,146,1.0,I,I-E,3.0,flsh
6.198704,6.395712,147,1.0,I,I-E,5.0,flsh
9.339848,4.5236998,148,1.0,I,I-G,7.0,flsh
4.9424253,6.57109,149,1.0,I,I-E,3.0,flsh
-3.8353386,-5.2953715,150,1.0,I,I-C,3.0,flsh
10.8576765,-0.90305996,151,1.0,I,I-C,7.0,flsh
5.7307744,9.218472,152,1.0,I,I-F,4.0,flsh
6.4588103,5.5349097,153,1.0,I,I-E,8.0,flsh
11.294551,-2.2942011,154,1.0,I,I-C,7.0,flsh
11.284656,-2.2806141,155,1.0,I,I-C,7.0,flsh
7.8528824,1.41395,156,1.0,I,I-B,3.0,flsh
1.1613591,-1.5430647,157,1.0,III,III-D,6.0,flsh
-0.7106959,7.595936,158,1.0,I,I-F,4.0,flsh
-3.0297346,-4.7540727,159,1.0,I,I-C,4.0,flsh
11.474979,-1.6616861,160,1.0,I,I-C,7.0,flsh
11.314244,1.6599581,161,1.0,I,I-C,4.0,flsh
10.613906,2.3731337,162,1.0,I,I-C,4.0,flsh
8.443016,-7.4189906,163,2.0,II,II-A,8.0,flsh
1.7988517,-4.3155966,164,2.0,II,II-A,4.0,flsh
11.533967,-0.93602127,165,1.0,I,I-C,7.0,flsh
5.7688727,7.6749907,166,1.0,I,I-E,5.0,flsh
11.088039,-1.8184018,167,1.0,I,I-C,7.0,flsh
10.993357,1.6608464,168,1.0,I,I-C,7.0,flsh
5.726214,7.8006077,169,1.0,I,I-E,4.0,flsh
5.2291274,6.688728,170,1.0,I,I-E,4.0,flsh
5.68248,7.1402736,171,1.0,I,I-E,4.0,flsh
8.199281,4.4158936,172,1.0,I,I-G,3.0,flsh
7.5552697,3.433649,173,1.0,I,I-G,4.0,flsh
7.5404277,3.4575803,174,1.0,I,I-G,4.0,flsh
5.343055,6.5806823,175,1.0,I,I-E,3.0,flsh
10.859227,0.41382167,176,1.0,I,I-C,4.0,flsh
2.9068124,-0.7069664,177,1.0,III,III-D,9.0,flsh
14.5714655,-5.092736,178,2.0,II,II-D,1.0,flsh
5.752217,7.80418,179,1.0,I,I-E,4.0,flsh
5.7427807,7.8033457,180,1.0,I,I-E,4.0,flsh
1.6782669,-4.290321,181,2.0,II,II-A,4.0,flsh
0.3621572,-0.5253356,182,1.0,III,III-D,4.0,flsh
7.4574547,3.3627164,183,1.0,I,I-G,3.0,flsh
9.199065,4.603025,184,1.0,I,I-G,6.0,flsh
9.509082,1.8843129,185,1.0,I,I-C,3.0,flsh
-1.4054135,-0.878388,186,1.0,III,III-D,6.0,flsh
5.2398705,-5.8484697,187,2.0,II,II-D,1.0,flsh
12.715555,-5.8522987,188,2.0,V,V-M,1.0,flsh
13.028346,-9.689299,189,1.0,I,I-C,7.0,flsh
6.1690993,5.2995386,190,1.0,I,I-E,8.0,flsh
1.0037473,10.743654,191,2.0,V,V-F2,1.0,flsh
12.64468,-0.8136687,192,1.0,I,I-C,7.0,flsh
1.0831126,-1.4635404,193,1.0,III,III-D,18.0,flsh
1.0581934,-1.4604051,194,1.0,III,III-D,18.0,flsh
2.3644803,0.7113863,195,1.0,III,III-A,14.0,flsh
1.8013225,-1.8201561,196,1.0,III,III-D,17.0,flsh
2.3624094,0.6862006,197,1.0,III,III-A,14.0,flsh
1.8095205,-1.8173444,198,1.0,III,III-D,17.0,flsh
6.6838703,2.5461867,199,1.0,IV,IV-E,4.0,flsh
5.2698035,-5.867851,200,2.0,II,II-D,1.0,flsh
5.295546,-5.8718,201,2.0,II,II-D,1.0,flsh
7.7192416,9.115032,202,1.0,I,I-F,6.0,flsh
6.2141395,6.5352855,203,1.0,I,I-E,7.0,flsh
-1.1949937,-0.945524,204,1.0,III,III-D,6.0,flsh
4.3511977,12.282287,205,2.0,II,II-A,8.0,flsh
-1.1931461,-0.948758,206,1.0,III,III-D,5.0,flsh
6.3335614,5.7338696,207,1.0,I,I-E,9.0,flsh
-1.2137288,-0.9680977,208,1.0,III,III-D,4.0,flsh
7.9579997,4.4964085,209,1.0,I,I-G,3.0,flsh
8.075638,0.26850626,210,1.0,I,I-B,6.0,flsh
2.8038669,-3.7961068,211,2.0,VI,VI-A,3.0,flsh
6.464736,5.572569,212,1.0,I,I-E,8.0,flsh
7.9073358,-6.931531,213,2.0,II,II-A,4.0,flsh
-1.2196275,-0.9293389,214,1.0,III,III-D,5.0,flsh
-1.2324806,-0.8670096,215,1.0,III,III-D,14.0,flsh
11.121418,-0.7203229,216,1.0,I,I-C,7.0,flsh
9.175919,4.3937616,217,1.0,I,I-G,7.0,flsh
11.18229,-1.3976209,218,1.0,I,I-C,11.0,flsh
7.743019,0.70667773,219,1.0,I,I-B,5.0,flsh
-1.6384403,-0.9399638,220,1.0,III,III-D,7.0,flsh
13.129299,-0.71675295,221,1.0,I,I-C,7.0,flsh
2.7036011,2.1777844,222,1.0,III,III-A,9.0,flsh
5.307876,7.7146206,223,1.0,I,I-E,3.0,flsh
11.207912,1.4325565,224,1.0,I,I-C,7.0,flsh
8.14301,4.32839,225,1.0,I,I-G,3.0,flsh
-0.9292035,-0.5664195,226,1.0,III,III-D,12.0,flsh
-0.9629871,-0.5617689,227,1.0,III,III-D,12.0,flsh
1.504781,-1.3096505,228,1.0,III,III-D,9.0,flsh
5.9824114,6.053039,229,1.0,I,I-E,7.0,flsh
5.1458874,6.5990977,230,1.0,I,I-E,8.0,flsh
2.2301414,1.6028306,231,1.0,III,III-A,3.0,flsh
11.438334,-0.8958182,232,1.0,I,I-C,7.0,flsh
11.277647,1.630777,233,1.0,I,I-C,6.0,flsh
11.445177,-0.9313785,234,1.0,I,I-C,7.0,flsh
10.853021,-1.36177,235,1.0,I,I-C,10.0,flsh
11.37195,-0.6423898,236,1.0,I,I-C,7.0,flsh
9.29207,4.3598523,237,1.0,I,I-G,8.0,flsh
6.511242,5.495278,238,1.0,I,I-E,7.0,flsh
11.197145,-0.71947724,239,1.0,I,I-C,7.0,flsh
-1.3705057,-0.76891345,240,1.0,III,III-D,6.0,flsh
3.0750103,2.763246,241,1.0,III,III-A,7.0,flsh
5.4615264,6.4891877,242,1.0,I,I-E,7.0,flsh
2.6590886,2.2924619,243,1.0,III,III-A,8.0,flsh
8.45028,4.5023284,244,1.0,I,I-G,4.0,flsh
4.3234067,12.263547,245,2.0,II,II-A,4.0,flsh
2.0701728,-7.665369,246,1.0,I,I-B,8.0,flsh
3.327365,-3.8729675,247,2.0,II,II-A,4.0,flsh
6.4682546,5.5731697,248,1.0,I,I-E,8.0,flsh
6.4811215,5.538361,249,1.0,I,I-E,8.0,flsh
2.406113,1.6918613,250,1.0,III,III-A,4.0,flsh
-1.3774585,-0.886237,251,1.0,III,III-D,8.0,flsh
5.6918354,7.7377048,252,1.0,I,I-E,4.0,flsh
12.646596,0.28309917,253,1.0,I,I-C,7.0,flsh
-1.2286574,-0.8754211,254,1.0,III,III-D,9.0,flsh
0.99675095,10.753707,255,2.0,V,V-F2,1.0,flsh
5.078962,6.8089747,256,1.0,I,I-E,6.0,flsh
11.970797,0.35633612,257,1.0,I,I-C,8.0,flsh
6.39622,5.663923,258,1.0,I,I-E,15.0,flsh
2.701049,2.1749651,259,1.0,III,III-A,9.0,flsh
5.3991494,6.4820123,260,1.0,I,I-E,7.0,flsh
6.855099,2.7103274,261,1.0,I,I-F,4.0,flsh
5.501922,1.7166343,262,1.0,I,I-B,9.0,flsh
6.194021,7.480472,263,1.0,I,I-E,5.0,flsh
6.7727838,8.369265,264,1.0,I,I-E,4.0,flsh
8.1384,14.424842,265,1.0,I,I-G,4.0,flsh
8.2620325,14.563776,266,1.0,I,I-B,4.0,flsh
8.199507,14.494091,267,1.0,I,I-B,5.0,flsh
17.378632,-3.0596466,268,2.0,V,V-A,5.0,flsh
3.6415663,-3.9869843,269,2.0,II,II-A,3.0,flsh
10.629621,2.4517822,270,1.0,I,I-C,4.0,flsh
5.3297567,-2.4790218,271,2.0,II,II-B,5.0,flsh
9.799817,4.3062916,272,1.0,I,I-G,6.0,flsh
2.7324612,-5.865596,273,2.0,II,II-A,4.0,flsh
7.9699755,-6.923189,274,2.0,II,II-A,4.0,flsh
13.51031,-4.800814,275,2.0,II,II-D,1.0,flsh
13.511926,-4.802169,276,2.0,II,II-D,1.0,flsh
12.382727,9.654681,277,2.0,V,V-A,1.0,flsh
1.1921349,-2.046827,278,1.0,III,III-D,16.0,flsh
2.000368,-0.7117261,279,1.0,III,III-B,5.0,flsh
3.6155748,-3.9314723,280,2.0,II,II-A,3.0,flsh
3.235016,-3.8128178,281,2.0,II,II-A,3.0,flsh
7.742566,1.39463,282,1.0,I,I-B,3.0,flsh
11.133136,-1.7916079,283,1.0,I,I-C,7.0,flsh
9.96746,0.35447374,284,1.0,I,I-C,6.0,flsh
1.8328373,-4.3311234,285,2.0,II,II-A,4.0,flsh
7.045021,2.742726,286,1.0,I,I-C,3.0,flsh
13.0307865,-4.2725024,287,1.0,I,I-B,3.0,flsh
1.8927588,-4.0715146,288,2.0,II,II-A,4.0,flsh
12.38055,9.65298,289,2.0,V,V-A,1.0,flsh
12.796953,-6.0055614,290,2.0,V,V-F1,1.0,flsh
12.785078,-5.9875956,291,2.0,V,V-F1,1.0,flsh
8.083949,-1.028397,292,1.0,I,I-B,8.0,flsh
11.317122,-1.5479934,293,1.0,I,I-C,7.0,flsh
7.475057,1.6970171,294,1.0,I,I-B,3.0,flsh
10.743028,-1.5489588,295,1.0,I,I-C,9.0,flsh
14.37991,-5.1540956,296,2.0,II,II-D,1.0,flsh
8.477285,-6.836809,297,2.0,II,II-A,4.0,flsh
10.724238,2.0081625,298,1.0,I,I-C,5.0,flsh
14.33411,-5.207741,299,2.0,II,II-D,1.0,flsh
7.971458,-1.037413,300,1.0,I,I-B,8.0,flsh
7.971208,-1.0384431,301,1.0,I,I-B,8.0,flsh
1.3792288,-1.42595,302,1.0,III,III-D,15.0,flsh
11.293049,1.6849796,303,1.0,I,I-C,6.0,flsh
8.182969,-6.9825006,304,2.0,II,II-A,5.0,flsh
3.769075,6.3677535,305,1.0,I,I-E,8.0,flsh
11.590757,-0.97534484,306,1.0,I,I-C,7.0,flsh
1.8591913,-4.1068487,307,2.0,II,II-A,4.0,flsh
6.6404843,0.4988954,308,1.0,I,I-B,8.0,flsh
1.8675474,-4.101924,309,2.0,II,II-A,4.0,flsh
-2.979421,-4.7032466,310,1.0,I,I-C,4.0,flsh
13.076626,-4.7187862,311,2.0,II,II-D,1.0,flsh
8.488261,9.0273075,312,1.0,I,I-F,6.0,flsh
7.99144,-1.0188854,313,1.0,I,I-B,8.0,flsh
3.2583084,-3.8345857,314,2.0,II,II-A,3.0,flsh
6.9251657,2.1638658,315,1.0,I,I-B,4.0,flsh
12.483932,-0.6882178,316,1.0,I,I-C,9.0,flsh
5.8932385,5.6360292,317,1.0,I,I-E,8.0,flsh
0.8553176,0.6764185,318,1.0,III,III-B,10.0,flsh
-3.7721174,-5.2290487,319,1.0,I,I-C,3.0,flsh
8.077527,1.8473701,320,1.0,I,I-C,4.0,flsh
12.570067,-5.6576233,321,2.0,V,V-F1,1.0,flsh
12.570155,-5.658099,322,2.0,V,V-F1,1.0,flsh
8.360353,-7.349547,323,2.0,II,II-A,4.0,flsh
13.280483,-0.3574744,324,1.0,I,I-C,7.0,flsh
1.1966641,-1.1977414,325,1.0,III,III-D,9.0,flsh
-3.7596357,-5.2178063,326,1.0,I,I-C,3.0,flsh
1.3298525,-3.9078808,327,2.0,II,II-A,4.0,flsh
14.939233,2.5535681,328,1.0,I,I-E,10.0,flsh
3.6356127,-3.9427724,329,2.0,II,II-A,3.0,flsh
5.42565,6.461152,330,1.0,I,I-E,7.0,flsh
6.575151,5.3241243,331,1.0,I,I-E,5.0,flsh
7.4603953,3.3624742,332,1.0,I,I-G,4.0,flsh
-3.8752658,-5.333125,333,1.0,I,I-C,3.0,flsh
2.4625916,-9.043648,334,1.0,I,I-B,8.0,flsh
3.621624,-3.9547,335,2.0,II,II-A,3.0,flsh
0.7936047,-1.1575538,336,1.0,III,III-D,7.0,flsh
2.3398378,0.74196047,337,1.0,III,III-A,10.0,flsh
3.7858047,6.2265606,338,1.0,I,I-E,11.0,flsh
-3.0026953,-4.72696,339,1.0,I,I-C,4.0,flsh
5.7153397,7.763923,340,1.0,I,I-E,4.0,flsh
5.324722,-2.4415514,341,2.0,II,II-B,4.0,flsh
11.144727,-1.7463197,342,1.0,I,I-C,7.0,flsh
11.144253,-1.7246523,343,1.0,I,I-C,7.0,flsh
6.2143984,6.5552583,344,1.0,I,I-E,8.0,flsh
6.198469,6.5508866,345,1.0,I,I-E,8.0,flsh
6.5242777,3.2436728,346,1.0,IV,IV-A3,5.0,flsh
9.004319,8.38543,347,1.0,I,I-F,6.0,flsh
8.957503,8.340279,348,1.0,I,I-F,6.0,flsh
6.509691,3.207775,349,1.0,IV,IV-A3,5.0,flsh
9.322081,1.8054329,350,1.0,I,I-C,3.0,flsh
2.6211348,1.3009146,351,1.0,III,III-A,5.0,flsh
2.64118,1.282903,352,1.0,III,III-A,5.0,flsh
2.609405,1.3022534,353,1.0,III,III-A,5.0,flsh
10.632635,2.3962688,354,1.0,I,I-C,4.0,flsh
1.1725584,-1.3477981,355,1.0,III,III-D,7.0,flsh
8.487815,-6.9833117,356,2.0,II,II-A,4.0,flsh
9.991085,0.33789366,357,1.0,I,I-C,8.0,flsh
6.0178275,5.596141,358,1.0,I,I-E,5.0,flsh
7.831708,1.416214,359,1.0,I,I-B,3.0,flsh
11.873816,-0.21907221,360,1.0,I,I-C,9.0,flsh
11.3014765,1.6022933,361,1.0,I,I-C,7.0,flsh
3.5808377,-3.941199,362,2.0,II,II-A,3.0,flsh
0.9307362,-1.2563466,363,1.0,III,III-D,6.0,flsh
-3.0045033,-4.730642,364,1.0,I,I-C,4.0,flsh
2.5661504,1.7606926,365,1.0,III,III-A,3.0,flsh
2.799669,-8.352508,366,1.0,I,I-B,8.0,flsh
5.286547,7.739184,367,1.0,I,I-E,4.0,flsh
-3.93502,-5.393328,368,1.0,I,I-C,3.0,flsh
-3.009374,-4.732708,369,1.0,I,I-C,4.0,flsh
1.7824149,-0.53616893,370,1.0,III,III-B,8.0,flsh
3.2090735,1.9648868,371,1.0,III,III-A,9.0,flsh
1.6751076,-4.2973943,372,2.0,II,II-A,4.0,flsh
11.13176,-1.3843284,373,1.0,I,I-C,7.0,flsh
8.251698,-6.980666,374,2.0,II,II-A,4.0,flsh
12.334431,-1.0916066,375,1.0,I,I-C,7.0,flsh
7.937014,-6.6306,376,2.0,II,II-A,4.0,flsh
8.081736,-1.0150721,377,1.0,I,I-B,8.0,flsh
4.67083,5.7831416,378,1.0,I,I-E,8.0,flsh
4.7035785,5.9260564,379,1.0,I,I-E,8.0,flsh
1.2801317,-1.43672,380,1.0,III,III-D,13.0,flsh
11.895222,-0.24803123,381,1.0,I,I-C,8.0,flsh
4.5410132,6.146178,382,1.0,I,I-E,6.0,flsh
11.212014,1.4702036,383,1.0,I,I-C,5.0,flsh
17.365185,-3.0445209,384,2.0,V,V-A,4.0,flsh
10.704641,1.1827061,385,1.0,I,I-C,7.0,flsh
12.319251,-1.0801759,386,1.0,I,I-C,7.0,flsh
12.844586,-0.77606475,387,1.0,I,I-C,7.0,flsh
6.863222,8.51289,388,1.0,I,I-F,6.0,flsh
12.253606,-1.121906,389,1.0,I,I-C,7.0,flsh
11.146681,1.614553,390,1.0,I,I-C,6.0,flsh
12.531714,-5.6282115,391,2.0,V,V-F1,1.0,flsh
0.77496636,-1.4553889,392,1.0,III,III-D,14.0,flsh
0.7690338,-1.4208272,393,1.0,III,III-D,10.0,flsh
1.7677344,-0.56038934,394,1.0,III,III-B,10.0,flsh
12.515686,0.1271181,395,1.0,I,I-C,7.0,flsh
7.915031,-1.0716282,396,1.0,I,I-B,8.0,flsh
1.6717271,-0.63507986,397,1.0,III,III-B,8.0,flsh
1.8238993,-4.3148665,398,2.0,II,II-A,5.0,flsh
7.9628873,1.3628855,399,1.0,I,I-B,4.0,flsh
6.1647778,-0.17150545,400,2.0,V,V-F1,4.0,flsh
-0.4881177,7.250855,401,2.0,V,V-F1,2.0,flsh
1.3095654,0.4188697,402,1.0,III,III-B,11.0,flsh
5.3503504,-2.2218935,403,2.0,V,V-E,4.0,flsh
0.48209816,0.5576597,404,1.0,III,III-B,4.0,flsh
-0.88657427,6.9647884,405,2.0,V,V-M,1.0,flsh
11.175072,1.4440287,406,1.0,I,I-C,6.0,flsh
0.6699073,1.8863806,407,1.0,III,III-A,19.0,flsh
11.035749,-0.013224407,408,1.0,I,I-C,9.0,flsh
2.165018,1.4783821,409,1.0,III,III-A,4.0,flsh
17.345787,-3.0410705,410,2.0,V,V-A,6.0,flsh
0.39166898,0.99608344,411,1.0,III,III-B,9.0,flsh
0.107900634,-0.325289,412,1.0,III,III-D,10.0,flsh
0.27312008,0.29793394,413,1.0,III,III-B,11.0,flsh
2.1057003,1.0765175,414,1.0,III,III-A,6.0,flsh
2.0634863,1.07198,415,1.0,III,III-A,6.0,flsh
2.2524514,1.2073905,416,1.0,III,III-A,5.0,flsh
3.0716062,14.620215,417,1.0,I,I-B,9.0,flsh
8.101701,-6.6603184,418,2.0,II,II-A,4.0,flsh
1.7666271,-0.50681037,419,1.0,III,III-B,11.0,flsh
6.276349,8.799585,420,1.0,I,I-C,4.0,flsh
11.128459,1.5795276,421,1.0,I,I-C,6.0,flsh
-3.0452113,-4.768395,422,1.0,I,I-C,4.0,flsh
-3.0476246,-4.767073,423,1.0,I,I-C,4.0,flsh
11.299635,1.5909069,424,1.0,I,I-C,7.0,flsh
8.09958,-1.02021,425,1.0,I,I-B,8.0,flsh
2.8170605,10.791513,426,1.0,I,I-C,10.0,flsh
1.4340339,2.1463957,427,1.0,III,III-A,8.0,flsh
-1.4572384,5.0366006,428,1.0,I,I-E,9.0,flsh
5.6253033,9.270291,429,1.0,I,I-F,4.0,flsh
0.9402632,-1.2334746,430,1.0,III,III-D,10.0,flsh
2.041693,-3.827907,431,2.0,II,II-A,5.0,flsh
1.2212437,-1.3982382,432,1.0,III,III-D,7.0,flsh
12.87334,-4.6136775,433,2.0,II,II-D,1.0,flsh
10.966736,0.5897698,434,1.0,I,I-C,4.0,flsh
12.875079,-4.6086807,435,2.0,II,II-D,1.0,flsh
12.874817,-4.6335454,436,2.0,II,II-D,1.0,flsh
12.877749,-4.633787,437,2.0,II,II-D,1.0,flsh
2.6231816,1.8295561,438,1.0,III,III-A,4.0,flsh
